tweet_author,tweet,like_count
Joe Biden,Time for action. https://t.co/7n23MWapzT,9122
Joe Biden,"The Bipartisan Infrastructure Law invests $42 billion to modernize our ports and our airports, making it easier for companies to get goods to market, reducing supply chain bottlenecks, lowering costs for families, and making sure that what you need gets to your home on time.",13486
Joe Biden,"Our infrastructure used to be rated the best in the world—that’s not hyperbole. But now we rank 13th in the world for the quality of our infrastructure.
 
With our infrastructure law, we're turning things around in a big way. And that starts with our roads and bridges.",14202
Joe Biden,"What does passing the Build Back Better Act mean?

For millions of American families, it means the bills you're paying right now for daycare could be capped at 7% of your income.

It means the cost of your prescription drugs and care for your elder parents will be cheaper.",8409
Joe Biden,"America has always been a nation of possibilities. Instead of continuing tax cuts for big corporations and the wealthiest Americans, let’s ensure they pay their fair share and lower the cost of child care and prescription drugs by passing the Build Back Better Act in the Senate.",13594
Joe Biden,There is no worse feeling than not being able to afford the life-saving medication a loved one may need. The Build Back Better Act will cap the cost of insulin at $35/month so families can breathe a little easier.,31508
Joe Biden,"We can’t just build back to where we were before. 

When roads are continuously wiped out by flooding, we must build them higher. 
When high power lines come down from severe weather, they must be made more resilient. 

This is what I mean when I say we need to build back better.",10524
Joe Biden,Imagine running up higher costs for American families just to score a few political points. But that’s what Republicans are doing. https://t.co/vIc8COfsPL,6752
Joe Biden,"Caring for our veterans and their families when they return home is a lifelong commitment our nation owes to those who served our country—and this week three bills became law that help us live up to that sacred obligation. 
https://t.co/kEjsK21Ar9",7942
Joe Biden,I know that this country can deliver for working families. We have before—and we will again.,18454
Joe Biden,"Trickle-down economics has never worked. That’s why our infrastructure law is a blue-collar blueprint to rebuild America. The only way this works is if blue-collar Americans do the rebuilding.

That's the only way it's ever worked and we're going to do it again. Mark my words.",14091
Joe Biden,"Republicans would rather the bills at your kitchen table be higher so the taxes in big mansions can be lower. 

Let me tell you something: Nothing will be more expensive for American families than a NO vote on the Build Back Better plan.",19721
Joe Biden,"In ten months, we've gone from an economy that was shut down due to the pandemic, to an economy that is leading the world in economic growth. Between record new small business creation to record new job creation, we’re rebuilding an economy where everyone comes along.",22882
Joe Biden,"No parent should have to sit outside a fast food restaurant to use the internet so that their child can do their homework.

Our infrastructure law will expand access to affordable, high-speed internet, helping every household access what they need to work, learn, and live.",22460
Joe Biden,"There’s still time to get your first shot, your booster shot, or to get your children vaccinated before Christmas. Get vaccinated.",36565
Joe Biden,"We're going to fight the Omicron variant the way we’ve been fighting COVID-19 since the beginning—with scientific and knowledgeable actions and speed, not chaos and confusion.",32031
Joe Biden,The Bipartisan Infrastructure Law will ensure no parent will have to sit in a fast food parking lot just so their child can access the internet to do their homework.,11874
Joe Biden,"My simple message to folks worried about the Omicron variant: Get vaccinated.
https://t.co/O61tmKGEW6",15340
Joe Biden,"Since I was sworn in on January 20th, we’ve seen a record 5.6 million in job growth— with more jobs created at this point than ever before in American history. We’ve made enormous progress and we're on our way to building an economy that ensures no one is left behind. https://t.co/Lmbc7kbrrU",13479
Joe Biden,"The Build Back Better Act extends the expanded Child Tax Credit, which has been a game changer for working families. It helped roughly 60 million children and helped cut child poverty in America by more than 40%.",12948
Joe Biden,Jill and I send our warmest wishes to everyone celebrating Hanukkah in the United States and around the world. May this festival of lights bring blessings upon you and your loved ones for happiness and health. Happy Hanukkah!,30689
Joe Biden,"Small businesses employ millions of Americans and strengthen communities across the country. This Small Business Saturday, I encourage you to support the folks in your local community by shopping small.",17990
Joe Biden,"Thanksgiving is a special time to reflect on what the year has brought, what lies ahead, and a time to be grateful that from darkness there is light, hope, and progress. 

From my family to yours, happy Thanksgiving.",37504
Joe Biden,"We've made progress over the last ten months: unemployment is down to 4.6%, wages are rising, disposable income is up, and millions of Americans will be reuniting with their loved ones for Thanksgiving. We're grateful that families can gather safely thanks to the vaccine.",24591
Joe Biden,"We’ve launched a major effort to reduce the price of gas at your corner gas station.
https://t.co/pm9ACpnCwX",8002
Joe Biden,"Our Bipartisan Infrastructure Law will deliver access to clean water and affordable high-speed internet to millions of families across the country. 

We’re going to create good-paying jobs while rebuilding our infrastructure and investing in our future.",9805
Joe Biden,"The Bipartisan Infrastructure Law rewards companies for paying workers a decent wage, for buying American, and for sourcing their products right here in America—not abroad.",13645
Joe Biden,"Nearly 2 million women in our country have been locked out of the workforce because they have to care for a child or an elderly relative at home.

My Build Back Better Act will make caregiving accessible and affordable and help them get back to work.",27883
Joe Biden,"No one should have to pay $1,000 a month for insulin. That’s why my Build Back Better Act will lower costs for prescription drugs and ensure that no one pays more than $35 a month for their insulin. https://t.co/buhJTYop7S",16762
Joe Biden,The Bipartisan Infrastructure Law will ensure no parent will have to sit in a fast food parking lot just so their child can access the internet to do their homework.,19519
Joe Biden,"Not one, not two, not sixteen—seventeen Nobel Prize-winning economists agree that my Build Back Better Act will ease longer-term inflationary pressures and grow our economy. https://t.co/X6mpntckXb",13477
Joe Biden,"The Bipartisan Infrastructure Law builds back our bridges, water systems, power lines, and electric grid better and stronger. 

Because of it, fewer Americans will be flooded out of their homes or lose power for days and weeks at a time when a storm hits.",13321
Joe Biden,"Infrastructure Week has long been talked about in Washington.

Folks, it’s finally here. 
https://t.co/BKhjPsFjmf",10587
Joe Biden,"Studies have shown that children who go to pre-K are more likely to stay in school. 

The Build Back Better Act establishes universal pre-K, ensuring every 3- and 4-year-old in America has access to high-quality early education, no matter their background.",24847
Joe Biden,"My Bipartisan Infrastructure Law is a once-in-a-generation investment that will create good-paying jobs modernizing our infrastructure.
https://t.co/mYq7Bm0q4f",7200
Joe Biden,"For too long, the economy has worked great for those at the top, while working families get squeezed. The Build Back Better Act will build an economy that works for everyone.

With its passage in the House, we’re one step closer to getting this done.",17810
Joe Biden,"The Build Back Better Act will lower costs, create jobs, and cut taxes, while tackling the climate crisis and growing the economy from the bottom up and middle out.

With its passage in the House, we’re one step closer to making a historic investment rebuilding the middle class.",16881
Joe Biden,"The Bipartisan Infrastructure Law is proof that despite the cynics, Democrats and Republicans can come together and deliver real results.",16955
Joe Biden,"Two of the leading rating agencies on Wall Street said yesterday that the Build Back Better Act will not add inflationary pressures on the economy. 

Instead, it will create jobs and will help take the edge off inflation.",16617
Joe Biden,"Our economy is in the midst of a historic recovery as we build a path out of the pandemic. But far too many Americans are being left out. 

The Bipartisan Infrastructure Law and Build Back Better Act will help lower costs and build an economy that works for everyone.",8641
Joe Biden,It was good to be back in Detroit. https://t.co/DXKpvHRteJ,9148
Joe Biden,"Together, the Bipartisan Infrastructure Law and Build Back Better Act will create millions of jobs, lower costs for working families, and meet the moment on climate change. 

These are transformative investments in the American people and our future.",8869
Joe Biden,"Because of the Bipartisan Infrastructure Law, next year will be the first year in 20 years that American infrastructure investments will grow faster than China. 

Historians will look back at this time as the moment America began to win the competition of the 21st century.",14344
Joe Biden,"The Bipartisan Infrastructure Law makes the most significant investment in public transit in the history of our nation. 
 
You’re going to go places faster, safer, and with a lot less pollution in the air.",11438
Joe Biden,I announced five new initiatives that will help protect the dignity and sovereignty of Tribal Nations. https://t.co/72ga28TpqZ,8332
Joe Biden,"The Bipartisan Infrastructure Deal will modernize our ports, our airports, and our freight rail to make it easier for companies to get goods to market. It will reduce the supply chain bottlenecks we’re currently experiencing and lower costs for you and your family.",17470
Joe Biden,"The Bipartisan Infrastructure Deal makes the most significant investment in roads and bridges in the past 70 years, the most significant investment in passenger rail in the past 50 years, and the most significant investment in public transit in our nation's history. It’s a BFD.",16175
Joe Biden,My message to the American people is this: America is moving again. And your life is going to change for the better thanks to the Bipartisan Infrastructure Deal.,34926
Joe Biden,"The Bipartisan Infrastructure Deal makes historic investments in our infrastructure to rebuild our roads and bridges, deliver clean water and high-speed internet, modernize our electrical grid, and help transition to a clean energy economy. 

It is now law.",12925
Joe Biden,"I just signed the Bipartisan Infrastructure Deal into law alongside members of Congress from both parties. 

This is a historic investment in our future that will create good-paying jobs and rebuild our nation's infrastructure. It's an enormous win for the American people.",23659
Joe Biden,"Seventeen Nobel Prize winning economists said that Build Back Better will ease longer-term inflationary pressures and lower costs for American families.

We can get this done.",24986
Joe Biden,"American families across the country are facing rising costs on everything from gas to groceries. 

The Build Back Better Act will lower costs for health care, child care, and elder care—and cut taxes for the middle class. Let’s pass it.",14817
Joe Biden,"Congress can help ease inflationary pressures and lower costs for working families. 

Let’s pass the Build Back Better Act.",24367
Joe Biden,"COVID-19 has disrupted supply chains around the world. Now, even in the midst of a historic economic recovery, Americans are facing prices that are just too high. 

We must pass the Build Back Better Act to lower costs for working families and help get people back to work.",17532
Joe Biden,The Build Back Better Framework will strengthen the middle class by bringing down costs on everyday essentials and enacting tax cuts for the middle class—and we’ll get it done by asking the wealthiest to pay their fair share.,16053
Joe Biden,"The Build Back Better Framework will be the largest effort to combat climate change in American history—and through this effort, we’ll grow industries here in the United States; create good-paying union jobs; and combat environmental injustice.",13929
Joe Biden,"Our economy has created 5.6 million jobs since January and unemployment is below 5%. 

But Americans across the country are facing prices that are just too high. We must pass the Build Back Better Act to lower costs for working families and help get people back to work.",17615
Joe Biden,"Lowering costs for American families is a top priority. 

The Bipartisan Infrastructure Deal will strengthen the supply chain and reduce bottlenecks, and Build Back Better will ease inflationary pressures and lower costs for working families.",13099
Joe Biden,"Despite our historic recovery, families are still feeling a strain. The Bipartisan Infrastructure Deal will help:

- Bring down costs
- Reduce bottlenecks
- Get goods to market faster

And Build Back Better will help ease inflationary pressures and lower costs for families.",13159
Joe Biden,"The Bipartisan Infrastructure Deal will lower costs and reduce supply chain bottlenecks.

Now, let's pass Build Back Better—which 17 Nobel Prize winning economists say will ease longer-term inflationary pressures and lower costs for American families.",9585
Joe Biden,"The Build Back Better Framework will be a transformative investment in our future. Together, we can grow the economy from the bottom up and the middle out so that everyone gets ahead.",10936
Joe Biden,"Less than 1% of Americans currently serve in our military and while we can never fully repay the debt we owe these heroes, it is our sacred obligation to properly care for and support them. 

This Veterans Day, we honor all those who have answered the call to serve. https://t.co/DBAMdlvUJK",8927
Joe Biden,"With the Build Back Better Framework, we will make health care more affordable for millions of Americans.",18654
Joe Biden,"Under the Build Back Better Framework, we will create millions of good-paying jobs, spur long-term growth, lower costs for working families, and set America on course to meet our greenhouse gas emissions targets.",11838
Joe Biden,"The Bipartisan Infrastructure Deal is a historic investment in our nation’s public infrastructure. 

We will rebuild our roads and bridges, provide clean drinking water, expand broadband access, invest in clean energy, and create good-paying jobs across the country.",10376
Joe Biden,"The historic Bipartisan Infrastructure Deal will help American workers and businesses win the 21st century. I’m speaking about this and more with you this afternoon. RSVP now.
https://t.co/cyxzWs95gF",6142
Joe Biden,"The Build Back Better Act will be a once-in-a-generation investment in our people, reducing the cost of child care and elder care, providing universal pre-K for every 3-year-old and 4-year-old, and lowering prescription drug costs.
https://t.co/oNRgg0c643",8533
Joe Biden,"From the creation of over 5.6 million jobs to the unemployment rate reaching a pandemic-low of 4.6%, America is getting back to work. 

And thanks to the American Rescue Plan, we’ve managed it two years sooner than forecasters predicted we could.
https://t.co/uw4GWPYoCw",8799
Joe Biden,"Folks, I’m excited to share that I’m hosting a virtual grassroots event tomorrow to discuss our historic Bipartisan Infrastructure Deal and the impact it will have on our country’s future. RSVP now. 
https://t.co/cyxzWsqG8d",6160
Joe Biden,"With the Bipartisan Infrastructure Deal and the Build Back Better Agenda, fifty years from now, people will look back and say this was the moment when America decided to win the competition of the 21st century. https://t.co/BnUQvEGRmZ",6492
Joe Biden,"When it comes to manufacturing, the Bipartisan Infrastructure Deal will get America off the sidelines.
https://t.co/xsqs0EE5Je",4762
Joe Biden,"On average, families spend $11,000 a year on child care—and sometimes even more. How are working families supposed to get ahead?

Our Build Back Better Framework will ensure nearly all families earning under $300,000 a year won’t pay more than 7% of their income on child care.",12458
Joe Biden,"There are no Republican bridges or Democratic roads. The Bipartisan Infrastructure Deal is a win for the American people—but there is still more work to do. 

Now, we must pass the Build Back Better Framework.",27149
Joe Biden,"The Bipartisan Infrastructure Deal will help ease inflationary pressures, lowering costs for working families.
https://t.co/FOcchsNWgN",7013
Joe Biden,"The Build Back Better Framework is a historic investment in addressing the climate crisis.
https://t.co/yDapwpZUTy",5961
Joe Biden,"For all of you at home who feel left behind and forgotten in an economy that is changing rapidly, this bill is for you.
https://t.co/0Q5ZIvCrLQ",8636
Joe Biden,Climate change is an existential threat to our planet. That’s why the Build Back Better Framework will be an unprecedented effort to combat climate change and puts the United States on track to meet our target of reducing greenhouse gas emissions in half by the year 2030.,13093
Joe Biden,"The Bipartisan Infrastructure Deal has passed both houses of Congress. 

After years of “infrastructure week,” I look forward to signing this historic legislation that will make a once-in-a-generation investment in America’s future.",14187
Joe Biden,"One year ago this month, the people of this nation made their voices heard and delivered a clear victory, won with the most votes ever cast for a presidential ticket in the history of this country. 

Now, we're on our way to building our country back better, one day at a time. https://t.co/epGwWjIU2u",28607
Joe Biden,"Together, our infrastructure bill and our Build Back Better Act are the highest value investments that we can make to grow the economy. They will create millions of jobs, increase productivity and wages and reduce costs, and generate significant and historic economic growth.",15614
Joe Biden,"Our infrastructure bill will make high-speed internet affordable and available everywhere in America, so no parent has to sit in the parking lot of a fast food restaurant so their child can access the internet to do their homework.",28161
Joe Biden,"The Bipartisan Infrastructure Deal that passed the House of Representatives will create good-paying union jobs and will transform our nation’s transportation system. 
https://t.co/sge7GUtSiG",7131
Joe Biden,"The House passed the Bipartisan Infrastructure Deal, a once-in-a-generation investment that will create millions of jobs modernizing our infrastructure, and a rule that will allow passage of my Build Back Better Act.

We need to deliver. Yesterday, we proved we can.",18535
Joe Biden,I am so happy to say that it’s infrastructure week. https://t.co/qoeyiCvegb,23341
Joe Biden,"The Build Back Better Framework lowers your bills for health care, child care, prescription drugs, and preschool. Plus, families get a tax cut. 

That's how we’ll give people across our country some breathing room.",15794
Joe Biden,"Thanks to our American Rescue Plan and a successful vaccine deployment, America continues to add jobs at a record pace. Our economy is on the move.
https://t.co/mtm18TseYG",7436
Joe Biden,Action on climate change is a moral imperative. But it is also an economic imperative. We must build an equitable clean energy future that creates millions of good-paying jobs.,17392
Joe Biden,"Our message to the world is that the United States will be a partner as we tackle this climate crisis. 

That’s why we’re working on delivering our goal of reducing U.S. gas emissions by at least 50% by 2030.
https://t.co/naF9BmNtt6",7464
Joe Biden,"For children, learning and socializing with their classmates and teachers makes a world of difference from having to learn from home. 

Vaccinating our children will not only help us save lives, but will help us keep our schools open and keep our kids in the classroom.",12374
Joe Biden,"An investment in our children is an investment in our future. That’s why the Build Back Better Framework will deliver two years of free, universal preschool for more than six million children ages 3 and 4.",12776
Joe Biden,"The bottom line: We’ve secured enough supply for every child in America to receive a COVID-19 vaccine. 
https://t.co/S35R34wwjw",7284
Joe Biden,"We have already made extraordinary progress to put this pandemic behind us, and today, millions of parents can find relief in knowing that children between the ages of 5 and 11 are now eligible to receive a COVID-19 vaccine. 

Visit https://t.co/EwdQ2dFHwG to make an appointment. https://t.co/R0E8UCYT7g",6566
Joe Biden,"Within the growing climate catastrophe, there is incredible opportunity—not just for the United States, but for all of us. 
https://t.co/pAu676gDeD",5882
Joe Biden,"It’s Election Day, Virginia and New Jersey.

Check https://t.co/Hy8C4mIL2M to confirm your polling place and go vote.",6761
Joe Biden,"The Build Back Better Framework will cut U.S. greenhouse gas emissions by well over a gigaton by 2030, make energy bills more affordable  for Americans, and deliver cleaner air and water for our children.",14240
Joe Biden,"Go vote, Virginia and New Jersey! https://t.co/eoxT07d7QB",8759
Joe Biden,"Climate change is already ravaging the world. We know that none of us can escape the worst that’s yet to come if we fail to seize this moment.
https://t.co/g6ESsvqV5b",9109
Joe Biden,"The Build Back Better Framework is the most significant investment to combat the climate crisis that any advanced nation has ever made.
https://t.co/yNkEXZzjRa",6301
Joe Biden,"Virginia and New Jersey, there are only a few days left to get out the vote and help elect @TerryMcAuliffe, @PhilMurphyNJ, and other Democrats up and down the ballot. https://t.co/Hy8C4mIL2M",7452
Joe Biden,"With the investments in the Build Back Better Framework, there will be no stopping the American people. https://t.co/ilFX4DxkI6",8523
Joe Biden,Let’s turn out Virginia for @TerryMcAuliffe: https://t.co/Hy8C4mIL2M. https://t.co/dIsOc4lYj7,11009
Joe Biden,"Virginia, you've made incredible progress over the last few years on jobs, the economy, health care, education, growing the middle class, and more. 

To protect that progress, you have to once again show up for democracy and make sure to vote on Tuesday. The country is watching.",19127
Joe Biden,".@TerryMcAuliffe is the proven leader who will move Virginia forward. 

Virginia, make sure you show up and vote before polls close on 11/2. Every vote matters. https://t.co/dR08gt64QP",8015
Joe Biden,"The Build Back Better Framework will make the most significant investment to deal with the climate crisis—beyond any other advanced nation in the world.
https://t.co/FcamNccHg8",5828
Joe Biden,"Tune in now to join @KamalaHarris and @TerryMcAuliffe as they get out the vote in Norfolk, Virginia with special guest @Pharrell. https://t.co/a8imAatpHH",3543
Joe Biden,"Virginia, you can’t take anything for granted. Vote. https://t.co/pqh6vzR0Tu",8149
Joe Biden,"Nearly 2 million women in America are not working today because they can’t afford child care. 

The Build Back Better Framework will help working families by ensuring nearly all middle-class families will pay no more than 7% of their income on child care.",16787
Joe Biden,"Virginia, reproductive rights are under attack throughout the country and we must elect leaders who are absolutely committed to protecting those rights.  

@TerryMcAuliffe has made it clear that he will be a brick wall against anyone trying to threaten reproductive rights.",9432
Joe Biden,"It’s time to deal the middle class back in. 
https://t.co/FOsaDL84jI",7636
Joe Biden,"Later today, @KamalaHarris will join @HarrisonJaime for a grassroots event to discuss how the Build Back Better Framework will invest in the American people. Let’s get this done.

RSVP here: https://t.co/WdP6DytKcr",4018
Joe Biden,"Through the Build Back Better Framework, we’re going to create an economy that works for working families, not just the few at the top. 

And if you earn less than $400,000, you won't pay a single penny more in federal taxes. Period.",16098
Joe Biden,"Let’s get the Build Back Better framework done.
https://t.co/x565C1wZQ3",4461
Joe Biden,The Build Back Better Framework will lower costs for working families without adding to the deficit.,9118
Joe Biden,The Build Back Better Framework will deliver two years of free preschool for every 3- and 4-year-old in America and save most American families more than half of their spending on child care.,11241
Joe Biden,"With the Build Back Better Framework, we will:

✅ Deliver free, universal pre-K for 3- and 4-year-olds
✅ Embark on an unprecedented effort to combat climate change
✅ Create millions of good-paying jobs
✅ Make health care more affordable for millions of Americans",7331
Joe Biden,"The Build Back Better Framework will set the U.S. on course to meet our climate targets, create millions of good-paying jobs, and grow our economy from the bottom up and the middle out.

It’s fully paid for by asking corporations and the wealthiest to reward work, not wealth.",10523
Joe Biden,"Virginia, show up.
Show up like you did for Barack and me.
Show up like you did for me and Kamala.

And show up for a proven leader like @TerryMcAuliffe. Vote. https://t.co/fU8Jc1RmYr",21430
Joe Biden,"Folks, @KamalaHarris is headed down to Norfolk this Friday to get out the vote with @TerryMcAuliffe. Register now to join them.
https://t.co/mT9kMgfDFM",4082
Joe Biden,"Under my Build Back Better Agenda, no middle-class family will spend more than 7% of their income on child care.",21033
Joe Biden,"Tune in as I join @TerryMcAuliffe in Arlington to get out the vote.

One week to go, Virginia. Let’s do this. https://t.co/YDyLyUmLyd",4227
Joe Biden,"It isn't enough just to invest in our physical infrastructure—we also have to invest in our people. 

That’s what the Build Back Better Agenda does: Invests in child care, combats the climate crisis, and makes us competitive in the 21st century.",11993
Joe Biden,"The Build Back Better Agenda is about betting on America, believing in America, and believing in the American people.
https://t.co/1KHD6ZbpHu",4660
Joe Biden,"For too long, the backbone of this country—the middle class—has been dealt out. It's time to deal them back in.",29394
Joe Biden,"The Build Back Better Agenda and the Bipartisan Infrastructure Deal are about competitiveness versus complacency.
https://t.co/J2ORJsyZti",5108
Joe Biden,"Folks, @TerryMcAuliffe has been here before, he knows what to do, and he knows how to deliver results for Virginia. 

Join us for a campaign rally in Arlington tomorrow night. https://t.co/ZYbRaFa40N",8437
Joe Biden,At least 55 corporations in America didn't pay a single penny in federal income tax last year. That’s got to change—and my Build Back Better Agenda will get it done.,30413
Joe Biden,"To make good on the full promise of America, we have to protect the fundamental and sacred right to vote. https://t.co/iExJiKeKyV",11378
Joe Biden,"In just nine months, we have nominated more Black women to the federal circuit courts and more public defenders to the bench than any administration in all of American history. 

And we’re just getting started.",43203
Joe Biden,"The struggle for our democracy is no longer just about who gets to vote. It’s about who counts the votes—and whether they should count at all. 

Jim Crow is alive and well in the 21st century.
https://t.co/ErmdUltVfa",11950
Joe Biden,"When I ran for president, I resolved to bring Scranton values to bear.

We’re going to build the economy from the ground up and the middle out, not from the top down.
https://t.co/dAs96r22fc",7893
Joe Biden,"Having a broken spirit is no different than having a broken arm.
https://t.co/VSmOQtQ3RX",12386
Joe Biden,"Universal pre-K for 3- and 4-year-olds is not just an investment in education, it’s an investment in the future of America. 

We’re going to get it done with the Build Back Better Agenda.
https://t.co/FR3mzzbb4A",5613
Joe Biden,"Climate change is an existential threat to humanity.

That’s why I’m making a commitment to get to net-zero emissions on electric power by 2035 and net-zero emissions across the board by 2050 or before.",23166
Joe Biden,"It’s time corporate America and the super-wealthy start paying their fair share.
https://t.co/rjErYTQKqk",9213
Joe Biden,"I ran for president for three reasons:
To restore the soul and decency of our country. 
To rebuild our economy from the bottom up and the middle out. 
And to help unite our country.

We’re on the right track—but there’s still work to be done.",52951
Joe Biden,"Building back better starts in the states. Since flipping the legislature in 2019, Virginia Democrats have been a model of progress—including helping us vaccinate folks to beat the pandemic. To keep our progress, we must elect @TerryMcAuliffe and Democrats up and down the ballot. https://t.co/NsJiiPNzlv",7230
Joe Biden,"For the better part of the 20th century, America led the world in investments in ourselves, in our people, in our country. But now, we risk losing our edge as a nation. Passing the Build Back Better Agenda will help us regain the momentum that we’ve lost.",16373
Joe Biden,"Folks, Virginia has an important election coming up on November 2 and we need your help reaching out to voters across the state to get out the vote. Sign up today to join a phone bank: https://t.co/FGrVXHp748",6299
Joe Biden,A teacher shouldn’t pay a higher tax rate than a profitable company. It’s time we reward work in this country—not just wealth.,85577
Joe Biden,"Passing the Build Back Better Agenda is about competitiveness versus complacency.
Opportunity versus decay.  
Leading the world or letting the world pass us by.

When workers and families have a better shot, America has a better shot.",11369
Joe Biden,"The 21st century Jim Crow assault is real. It's unrelenting, and we're going to challenge it vigorously. https://t.co/jGkrvWB5Ev",14428
Joe Biden,"It’s time to build an economy that works for working families. An economy where people from every race, background, and religion can get ahead.

Our Build Back Better Agenda will get it done.",23508
Joe Biden,The voter registration deadline is coming up in several states. Make sure you’re registered to vote at https://t.co/Hy8C4mIL2M and vote for Democrats up and down the ballot to keep America moving forward. https://t.co/c9DiEScQon,6914
Joe Biden,"With the expanded Child Tax Credit, working families are getting the relief they need thanks to the American Rescue Plan. 

This money is making a difference for countless Americans and lifting millions of kids out of poverty.",13874
Joe Biden,"Today, another round of payments from the expanded Child Tax Credit will help millions of families across the country with payments of up to $300 per child. 

This is just the first step. Our Build Back Better Agenda will extend this benefit for years to come.",11092
Joe Biden,The evidence is clear: Vaccination requirements work. https://t.co/aODppNEa7F,9996
Joe Biden,"More than 1 out of 3 eligible seniors have already received their COVID-19 booster. 

We’re going to continue to provide that protection to seniors and everyone else as we head into the holiday season. Together, we can put this pandemic behind us.",9179
Joe Biden,A promise I didn’t take lightly. https://t.co/rkmkGRIUVi,21911
Joe Biden,Our plan to accelerate a path out of this pandemic is working. https://t.co/HodK4Y7glV,10399
Joe Biden,"Tomorrow, @DrBiden is back on the campaign trail for a grassroots event with @TerryMcAuliffe.

Virginia, you’re not going to find anyone who knows how to get more done than Terry. Let’s keep moving Virginia forward. RSVP now. 
https://t.co/V2t07vgPmp",6142
Joe Biden,"Folks, it’s been a month since I laid out my plan to accelerate the path out of this pandemic. We’ve made real progress, but we still have a long way to go.

There’s no better way to beat this pandemic than to get the vast majority of Americans vaccinated. It’s as simple as that.",28398
Joe Biden,"Virginia: Last year, the people voted and democracy prevailed. We have to do it again and elect @TerryMcAuliffe as governor.

Today is the last day to register to vote. Head to https://t.co/rqHXR7xuqW and make sure you're registered.",12065
Joe Biden,"For the first time since March 2020, the unemployment rate is below 5%. We still have more work to do, but recovery is moving forward even in the face of a pandemic.",36049
Joe Biden,"We have a plan. We have the tools. Let’s finish the job—get vaccinated.
https://t.co/b8jlTuDMTm",12711
Joe Biden,"An average of 600,000 new jobs have been created every month since we took office. 

Jobs are up, wages are up, and unemployment is down. This progress is attributed to the hard work and resilience of the American people, who are battling through this pandemic.",18785
Joe Biden,"Let’s set one thing straight: The Bipartisan Infrastructure Deal and the Build Back Better Agenda are not about left versus right.

They’re about leading the world or continuing to let the world pass us by.",33298
Joe Biden,"Before the American Rescue Plan passed, the Congressional Budget Office projected that it would take until 2023 to get to a 4.8% unemployment rate.

We hit that rate in October of 2021.",18732
Joe Biden,"Here's the deal. Vaccine requirements are already proving that they work.

More than 185 million Americans are now fully vaccinated and more than 75% of eligible Americans have gotten at least one shot. That’s real progress.",31428
Joe Biden,"Let’s be clear: Vaccine requirements aren't about politics, they’re about saving lives.
https://t.co/LizrAytwGZ",20459
Joe Biden,We’re making real progress for the American people. https://t.co/CqNYb5ZFwk,6888
Joe Biden,"Millions of American parents are feeling the squeeze, having a hard time doing their job, earning a paycheck, while taking care of their children or aging parents. My Build Back Better Agenda will change that.",22308
Joe Biden,"When we give working families a break, we're not just raising their quality of life—we're putting parents in a position to earn a paycheck. That's what the Bipartisan Infrastructure Deal and the Build Back Better Agenda are all about.",18937
Joe Biden,"Teachers and firefighters shouldn’t pay a higher tax rate than millionaires and billionaires.
https://t.co/02tU0LF7p1",11539
Joe Biden,"The Bipartisan Infrastructure Deal is about rebuilding our roads, our highways, our bridges, our ports, our airports, our broadband. It’s a blue-collar blueprint for rebuilding America.",16039
Joe Biden,"Our Bipartisan Infrastructure Deal and Build Back Better Agenda are not about left versus right—they’re about competitiveness versus complacency.
https://t.co/H54nLNbzqL",7240
Joe Biden,"Republicans forcing us to default on the debt would lead to a self-inflicted wound that would take our economy over a cliff.
https://t.co/x0anA9Gjk7",5310
Joe Biden,"My message to Republicans: If you don't want to help save the country, get out of the way. https://t.co/5Um4dL0XO8",24343
Joe Biden,Republicans won't vote to raise the debt limit to cover their own policies under the previous administration. It’s reckless and dangerous. https://t.co/qXu0jlcQbf,8405
Joe Biden,"We have a path to usher in a new era of economic growth that benefits everybody, not just those at the top, with the Build Back Better Agenda and Bipartisan Infrastructure Deal.",29111
Joe Biden,"The Bipartisan Infrastructure Deal and the Build Back Better Agenda will create good-paying jobs and lower costs for families. 

Together they will grow the economy for everybody.",20766
Joe Biden,"This is the moment to make sure all of us—not just the wealthy few at the top—are dealt in and share the benefits of a growing economy. This is our opportunity to not just build back, but build back better for all Americans.",19268
Joe Biden,"Our Build Back Better Agenda will strengthen our economy by lowering taxes on the working and middle class, and reducing the cost of child care, housing, and higher education.

We will grow our economy from the bottom up and the middle out.",14301
Joe Biden,"As my friend, American hero Representative John Lewis, reminded us shortly before he passed, 'Democracy is not a state. It is an act.’ This National Voter Registration Day, and every day, we are committed to defending, strengthening, and expanding the sacred right to vote.",25097
Joe Biden,"Last year, 55 of the largest corporations paid zero dollars in federal income taxes on over $40 billion of profits.

It’s time for big corporations to finally pay their fair share.",18287
Joe Biden,"We have the power to build the country we hope to leave to our children and grandchildren—and it starts at the ballot box.

On this National Voter Registration Day, check that your voter registration status is up to date at https://t.co/Hy8C4n0lUk.",8945
Joe Biden,"Today I got my COVID-19 booster shot—and just like my first and second dose, it was safe and easy. 

Get vaccinated. Together, can we save lives and beat this virus. https://t.co/gtNAQqmOoj",41333
Joe Biden,The wealthy don’t need another tax cut. Our Build Back Better agenda will create an economy that works for those who built America: the middle class.,20191
Joe Biden,We need to reward work in this country—not just wealth.,52737
Joe Biden,"Join @DrBiden and @TheDemocrats for a virtual town hall tonight to discuss our Build Back Better Agenda, upcoming elections, and what Democrats need to do to win in 2022. RSVP now→
https://t.co/AotPstgKgL",4321
